All calculations,Synchronous Generator 1,Synchronous Generator 2,Synchronous Generator 3
"Time in s","Active Power in MW","Active Power in MW","Active Power in MW"
5.7526,16.0262,16.0262,16.0252
5.7626,16.0262,16.0262,16.0252
5.7726,16.0262,16.0262,16.0252
5.7826,16.0262,16.0262,16.0252
5.7926,16.0261,16.0261,16.0252
5.8026,16.0261,16.0261,16.0253
5.8126,16.0261,16.0261,16.0253
5.8226,16.0261,16.0261,16.0253
5.8326,16.0261,16.0261,16.0254
5.8426,16.0261,16.0261,16.0254
5.8526,16.0261,16.0261,16.0255
5.8626,16.0260,16.0260,16.0255
5.8726,16.0260,16.0260,16.0256
5.8826,16.0260,16.0260,16.0256
5.8926,16.0260,16.0260,16.0257
5.9026,16.0259,16.0259,16.0257
5.9126,16.0259,16.0259,16.0258
5.9226,16.0259,16.0259,16.0259
5.9326,16.0259,16.0259,16.0259
5.9426,16.0259,16.0259,16.0260
5.9526,16.0258,16.0258,16.0260
5.9626,16.0258,16.0258,16.0261
5.9726,16.0258,16.0258,16.0261
5.9826,16.0258,16.0258,16.0262
5.9926,16.0258,16.0258,16.0262
6.0026,16.0257,16.0257,16.0263
6.0126,16.0257,16.0257,16.0263
6.0226,16.0257,16.0257,16.0264
6.0326,16.0257,16.0257,16.0264
6.0426,16.0257,16.0257,16.0264
6.0526,16.0257,16.0257,16.0264
6.0626,16.0257,16.0257,16.0265
6.0726,16.0257,16.0257,16.0265
6.0826,16.0257,16.0257,16.0265
6.0926,16.0257,16.0257,16.0265
6.1026,16.0257,16.0257,16.0265
6.1126,16.0257,16.0257,16.0265
6.1226,16.0257,16.0257,16.0265
6.1326,16.0257,16.0257,16.0265
6.1426,16.0258,16.0258,16.0265
6.1526,16.0258,16.0258,16.0265
6.1626,16.0258,16.0258,16.0265
6.1726,16.0258,16.0258,16.0265
6.1826,16.0258,16.0258,16.0264
6.1926,16.0259,16.0259,16.0264
6.2026,16.0259,16.0259,16.0264
6.2126,16.0259,16.0259,16.0263
6.2226,16.0259,16.0259,16.0263
6.2326,16.0259,16.0259,16.0263
6.2426,16.0260,16.0260,16.0262
6.2526,16.0260,16.0260,16.0262
6.2626,16.0260,16.0260,16.0262
6.2726,16.0260,16.0260,16.0261
