All calculations,Synchronous Generator 1,Synchronous Generator 2,Synchronous Generator 3
"Time in s","Active Power in MW","Active Power in MW","Active Power in MW"
6.0926,15.5306,15.5306,15.5306
6.1026,15.5306,15.5306,15.5306
6.1126,15.5306,15.5306,15.5306
6.1226,15.5306,15.5306,15.5306
6.1326,15.5306,15.5306,15.5306
6.1426,15.5306,15.5306,15.5306
6.1526,15.5306,15.5306,15.5306
6.1626,15.5306,15.5306,15.5306
6.1726,15.5306,15.5306,15.5306
6.1826,15.5306,15.5306,15.5306
6.1926,15.5306,15.5306,15.5306
6.2026,15.5306,15.5306,15.5306
6.2126,15.5306,15.5306,15.5306
6.2226,15.5306,15.5306,15.5306
6.2326,15.5306,15.5306,15.5306
6.2426,15.5306,15.5306,15.5306
6.2526,15.5306,15.5306,15.5306
6.2626,15.5306,15.5306,15.5306
6.2726,15.5306,15.5306,15.5306
6.2826,15.5306,15.5306,15.5306
6.2926,15.5306,15.5306,15.5306
6.3026,15.5306,15.5306,15.5306
6.3126,15.5306,15.5306,15.5306
6.3226,15.5306,15.5306,15.5306
6.3326,15.5306,15.5306,15.5306
6.3426,15.5306,15.5306,15.5306
6.3526,15.5306,15.5306,15.5306
6.3626,15.5306,15.5306,15.5306
6.3726,15.5306,15.5306,15.5306
6.3826,15.5306,15.5306,15.5306
6.3926,15.5306,15.5306,15.5306
6.4026,15.5306,15.5306,15.5306
6.4126,15.5306,15.5306,15.5306
6.4226,15.5306,15.5306,15.5306
6.4326,15.5306,15.5306,15.5306
6.4426,15.5306,15.5306,15.5306
6.4526,15.5306,15.5306,15.5306
6.4626,15.5306,15.5306,15.5306
6.4726,15.5306,15.5306,15.5306
6.4826,15.5306,15.5306,15.5306
6.4926,15.5306,15.5306,15.5306
6.5026,15.5306,15.5306,15.5306
6.5126,15.5306,15.5306,15.5306
6.5226,15.5306,15.5306,15.5306
6.5326,15.5306,15.5306,15.5306
6.5426,15.5306,15.5306,15.5306
6.5526,15.5306,15.5306,15.5306
6.5626,15.5306,15.5306,15.5306
6.5726,15.5306,15.5306,15.5306
6.5826,15.5306,15.5306,15.5306
6.5926,15.5306,15.5306,15.5306
6.6026,15.5306,15.5306,15.5306
6.6126,15.5306,15.5306,15.5306
6.6226,15.5306,15.5306,15.5306
6.6326,15.5306,15.5306,15.5306
6.6426,15.5306,15.5306,15.5306
6.6526,15.5306,15.5306,15.5306
6.6626,15.5306,15.5306,15.5306
6.6726,15.5306,15.5306,15.5306
6.6826,15.5306,15.5306,15.5306
6.6926,15.5306,15.5306,15.5306
6.7026,15.5306,15.5306,15.5306
6.7126,15.5306,15.5306,15.5306
6.7226,15.5306,15.5306,15.5306
6.7326,15.5306,15.5306,15.5306
6.7426,15.5306,15.5306,15.5306
6.7526,15.5306,15.5306,15.5306
6.7626,15.5306,15.5306,15.5306
6.7726,15.5306,15.5306,15.5306
6.7826,15.5306,15.5306,15.5306
6.7926,15.5306,15.5306,15.5306
6.8026,15.5306,15.5306,15.5306
